id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df720041j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b084_S00063,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b084_S00063 Angelus Studio Photographs,open,
kp78hj92d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_09175_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85049274,,,,,,PH037_b215_09175_print (verso),open,
df735365r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b156_S00426_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85055941,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b156_S00426_neg Angelus Studio Photographs,open,
df737h100,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_63708_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2013000212,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85146781,http://id.loc.gov/authorities/subjects/sh85026130,,,,,,PH037_b171_63708_copy2,open,
n870zx82t,Image,n870zx81j,249368,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_H00305_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087089,http://id.loc.gov/authorities/subjects/sh85039053,http://id.loc.gov/authorities/subjects/sh85102313,http://id.loc.gov/authorities/subjects/sh85106637,,,,,,Cabin Creek Monument to Reverend J. T. Cornwall and family. (recto),open,
jm215b109,Image,jm215b09j,254992,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_26262_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85136466,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,,PH037_b219_26262_print (recto),open,
df72cp49s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b137_SH00551,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85039802,,,,,,,,PH037_b137_SH00551 Angelus Studio Photographs,open,
df71gc51b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b028_B00601,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85017709,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85048485,,,,,"Alexandra Court Hotel, Ella St., Portland. [Unpaved street in foreground; girl standing on sidewalk.]",open,
jm2154234,Image,jm215422v,254893,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_09858_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85136466,,,,,,,Caterpillar (tractor) as stump puller. (recto),open,
df737h75t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b172_64583,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85035583,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85031345,http://id.loc.gov/authorities/subjects/sh85033740,,,,,,Phoenix Utility Co.,open,
df737k803,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b175_Z00697,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050676,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85096294,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85078097,,,,,Logging with Oxen,open,
j3860m63d,Image,j3860m61v,244814,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00673_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046354,,,,,,,,,"Malleable Iron Range Co., Beaver Dam, Wisconsin, exhibit. (recto)",open,
n870zw42n,Image,n870zw41c,255672,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_W00038_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85052920,http://id.loc.gov/authorities/subjects/sh2003004645,http://id.loc.gov/authorities/subjects/sh85039879,http://id.loc.gov/authorities/subjects/sh85063113,http://id.loc.gov/authorities/subjects/sh85122086,,,,,Mr. Cargan bedecked with dead ducks.  (recto),open,
df737b053,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b161_AG00244,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85003394,http://id.loc.gov/authorities/subjects/sh85003383,http://id.loc.gov/authorities/subjects/sh85002415,,,,,,,PH037_b161_AG00244,open,
df71gc367,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b028_B00582,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85005927,http://id.loc.gov/authorities/subjects/sh2008002178,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85137241,,,,,"Brown Apartments at 14th and Taylor, Portland. Trees along street in foreground.",open,
k3569b61g,Image,k3569b59f,248468,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_24873_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,PH037_b220_24873_print (recto),open,
j3860q186,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00473_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85062431,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85062432,,,,,,PH037_b216_00473_print (verso),open,
kp78hh58w,Image,kp78hh57m,251420,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_R00114_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85137980,http://id.loc.gov/authorities/subjects/sh85134522,http://id.loc.gov/authorities/subjects/sh85128595,,,,,PH037_b215_R00114_print_copy1 (recto),open,
jm215c229,Image,jm215c211,255033,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00283_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,,PH037_b219_T00283_print (recto),open,
df735275s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b155_SH00291,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85121560,http://id.loc.gov/authorities/subjects/sh85121619,,,,,,"Northwest Steel Company. Portland, Oregon.  Launching of the Steamship Argonne. Hull number 14.",open,
jm215810w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_09860_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050676,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,"Cleared for grading, Roosevelt Highway, Tillamook County (verso)",open,
j3860n64w,Image,j3860n655,244835,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00898_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85002992,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,PH037_b216_00898_print (recto),open,
df71fr21q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b013_Z01276,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85055812,http://id.loc.gov/authorities/subjects/sh85055813,http://id.loc.gov/authorities/subjects/sh85055804,http://id.loc.gov/authorities/subjects/sh85055814,http://id.loc.gov/authorities/subjects/sh85055818,http://id.loc.gov/authorities/subjects/sh85059282,,,,PH037_b013_Z01276 Angelus Studio Photographs,open,
n870zt46b,Image,n870zt452,248660,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_F00048_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026547,,,,,,,,,PH037_b213_F00048_print (recto),open,
jm215b67f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00106_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,,,,,,,,PH037_b219_T00106_print (verso),open,
df71gc47r,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b028_B00597,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028921,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85010579,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85020461,,,,,PH037_b028_B00597 Angelus Studio Photographs,open,
df738q85g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b210_85429_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/names/n90649934,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85137241,,,,,SP&S RY promotional material. Columbia River from Beacon Rock.,open,
df71zx997,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b078_R00015,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058660,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85132308,http://id.loc.gov/authorities/subjects/sh85111042,,,,,PH037_b078_R00015 Angelus Studio Photographs,open,
n870zv148,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_Z01092_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85026296,http://id.loc.gov/authorities/subjects/sh85104183,http://id.loc.gov/authorities/subjects/sh85099135,,,,PH037_b213_Z01092 (verso),open,
n870zs05w,Image,,255473,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_31267_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85026296,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85027307,http://id.loc.gov/authorities/subjects/sh85016829,,,PH037_b213_31267_print (recto),open,
j3860p44m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_H00013_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85100357,http://id.loc.gov/authorities/subjects/sh85114749,,,,,,,PH037_b216_H00013_print (verso),open,
kp78hj28c,Image,kp78hj273,254887,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_T00221_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85138492,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85078804,,,,,,,PH037_b215_T00221_print (recto),open,
ws85bg866,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01167_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,,,PH037_b211_Z01167_nitrate,open,
df71gc791,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b029_B00640,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85113249,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,Calumet Restaurant & Hotel,open,
n870zv15j,Image,n870zv148,250732,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_Z01092,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85026296,http://id.loc.gov/authorities/subjects/sh85099135,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85104183,,,,PH037_b213_Z01092 (recto),open,
k3569893b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_32795_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85055818,http://id.loc.gov/authorities/subjects/sh85055814,http://id.loc.gov/authorities/subjects/sh85055804,,,,,,City View golf course.  (verso),open,
ws85bc14b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_014r_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh97003715,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,,PH037_b239_014r (verso),open,
kp78h757z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_R00148_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85019978,http://id.loc.gov/authorities/subjects/sh85108620,,,,,,,,PH037_b214_R00148_print (verso),open,
df66tq63h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_45117td,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85082771,http://id.loc.gov/vocabulary/graphicMaterials/tgm000660,http://opaquenamespace.org/ns/subject/indoorcandidportraits,,,,,,,PH037_45117 Angelus Studio photographs,open,
k3569971h,Image,k35699643,248677,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_00763_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85016211,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85091042,,,,,,PH037_b220_00763_print (recto),open,
df71zz61h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b081_Z01342,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85123771,,,,,,,PH037_b081_Z01342 Angelus Studio Photographs,open,
