id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df737c237,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b162_85216,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85074392,,,,,,,,PH037_b162_85216,open,
df737925c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b168_Z01611,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122472,http://id.loc.gov/authorities/subjects/sh85028845,http://id.loc.gov/authorities/subjects/sh85048229,http://id.loc.gov/authorities/subjects/sh85110904,,,,,,PH037_b168_Z01611,open,
df737n35p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B01040,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85005927,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b178_B01040,open,
n870zt69n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_H00250_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85007335,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/names/n79059051,,,,,,,"USS Oregon', 'bulldog of the Navy,' on open water. (recto)",open,
jm215751x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_12777_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,,Roosevelt Highway, Elephants Head and Humbug Mountain (recto),open
df738p459,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b209_74524_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034369,http://id.loc.gov/authorities/names/n2010039979,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85114250,,,,USS Chicago' under way.,open,
df71ft75f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b023_B00421,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128377,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh2001008497,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85017693,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh2008005458,,"Gevurtz Furniture Co., 1st St., Portland, with street construction in process in foreground.",open,
gb19fj109,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_T00445_neg_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85149200,http://id.loc.gov/authorities/subjects/sh85138674,http://id.loc.gov/authorities/subjects/sh85021286,http://id.loc.gov/authorities/subjects/sh85096294,,,,,,"Twelve head ox team, Clatsop County.  (verso)",open,
kp78gp13d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b200_47773,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85135565,http://id.loc.gov/authorities/subjects/sh85010164,http://id.loc.gov/authorities/subjects/sh91003988,,,,,,,PH037_b200_47773,open,
jm214r81k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32635_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,US National Bank, Portland Rose Festival (recto),open
df71fr726,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b015_B00019,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh2001004265,http://id.loc.gov/authorities/subjects/sh85090747,http://id.loc.gov/authorities/subjects/sh85019972,http://id.loc.gov/authorities/subjects/sh2016001094,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85074420,http://id.loc.gov/authorities/subjects/sh85019978,http://id.loc.gov/authorities/subjects/sh85099201,http://id.loc.gov/authorities/subjects/sh85108620,http://id.loc.gov/authorities/subjects/sh2001004247,http://id.loc.gov/authorities/subjects/sh85075339,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85136068,"Capitol Building and grounds, Salem, with bandstand on grounds in front of building.",open,
k3569901t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_67679_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85102328,http://id.loc.gov/authorities/subjects/sh85046823,,,,,,,,PH037_b220_67679_print (recto),open,
k3569966n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_02475_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85048726,,,,,,,PH037_b220_02475_print (recto),open,
bv73c819g,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_B00552_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,"Meier & Frank Building, Portland. Autos on street. Both 6th and Alder St.'s visible, showing full building. Pedestrians on street. (recto)",open,
kp78h470w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_R00175_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b214_R00175_print_copy1 (recto),open,
k35698281,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_26723_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087089,,,,,,,,,"Lewis & Clark Monument, Astoria, OR. (verso)",open,
df737h08z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_63679,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85035583,http://id.loc.gov/authorities/subjects/sh85031345,http://id.loc.gov/authorities/subjects/sh85031450,,,,,,,Phoenix Utility Co.,open,
jm215b576,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00066_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,,PH037_b219_T00066_print_copy2 (recto),open,
df738k990,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_H00330,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh99010547,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh85019906,,,,,,"Cape Disappointment, entrance to the Columbia River from Pacific Ocean.",open,
jm214r93c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32645_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,Portland Rose Festival (verso),open,
df738h24h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b197_S00939,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,,,PH037_b197_S00939,open,
df738k078,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b206_Z00553,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85127212,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85047932,,,,,Portland Rose Festival,open,
df737855w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b167_72059,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85132102,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b167_72059,open,
n870zw781,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_Z00381_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85078077,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh85087823,,,,,PH037_b226_Z00381_print (recto),open,
j3860m802,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00782_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85147783,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,"Forestry Building, corners of. (verso)",open,
df738g48w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b194_14676,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,PH037_b194_14676,open,
df738n941,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b208_AS00118,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85096148,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85131205,http://id.loc.gov/authorities/subjects/sh85131230,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85012328,,,,PH037_b208_AS00118,open,
df71ft613,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b022_B00403,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118451,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85118278,http://id.loc.gov/authorities/subjects/sh85118403,,,,,,"Richmond School, Portland, with school yard and field in foreground.",open,
jm214q846,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_31519_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_31519_print (verso),open,
j3860n93b,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00916_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85127595,http://id.loc.gov/authorities/subjects/sh85119004,,,,,,,,"Statuary, 'A Peril of the Plains'. (verso)",open,
df738d55w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b190_73177_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85090355,,,,,,PH037_b190_73177_copy1,open,
jm214s22m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_Z00256_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_Z00256_print (verso),open,
df71fr530,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b014_BR00130,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85016877,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85146781,http://id.loc.gov/authorities/subjects/sh85061096,,,PH037_b014_BR00130 Angelus Studio Photographs,open,
jm215893n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00399_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh88006125,,,,,PH037_b219_T00399_print (verso),open,
jm2157861,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_S01144_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,PH037_b218_S01144_print (verso),open,
df738h59m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b198_75939,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,"Portland Rose Festival, Northwestern Electric Company float.",open,
kp78h7829,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_Z00022_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh85121770,,,,,,,PH037_b214_Z00022_print (recto),open,
gb19fk23k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_AG00083_print_copy8_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85102835,http://id.loc.gov/authorities/subjects/sh85039613,http://id.loc.gov/authorities/subjects/sh85047270,http://id.loc.gov/authorities/subjects/sh85059105,http://id.loc.gov/authorities/subjects/sh85146366,,,,,PH037_b229_AG00083_print_copy8 (verso),open,
df71g540k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b038_B00868,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85118451,,,,,,,,"Brick building, St. Mary's Academy, Lake Oswego, OR. Yard in foreground.",open,
df72cj749,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b122_Z01417,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85081588,http://id.loc.gov/authorities/subjects/sh85095430,http://id.loc.gov/authorities/subjects/sh2003004821,,,,,Monarch Shipbuilding Co.,open,
df738k05q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b206_Z00551,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85047932,,,,,,Portland Rose Festival,open,
df72cn072,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b135_MF00764,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033740,http://id.loc.gov/authorities/subjects/sh98005803,,,,,,,,PH037_b135_MF00764 Angelus Studio Photographs,open,
