id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
jm215773z,Image,jm215586m,252835,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_33520_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85076918,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85093871,,,,,,,PH037_b218_33520_print (recto),open,
df738c445,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b188_Z00996,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114027,http://id.loc.gov/authorities/subjects/sh85062144,http://id.loc.gov/authorities/subjects/sh85062160,,,,,,,PH037_b188_Z00996,open,
df737789h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b166_82637,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85139704,http://id.loc.gov/authorities/subjects/sh85136516,http://id.loc.gov/authorities/subjects/sh94006849,,,,,,,Union Labels,open,
k3569665r,Image,k3569664g,243651,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_03884_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85103538,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85062160,,,,,,,PH037_b220_03884_print (recto),open,
df71fv65d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b026_B00520,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122320,http://id.loc.gov/authorities/subjects/sh2004000703,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85025876,http://id.loc.gov/authorities/subjects/sh85025567,http://id.loc.gov/authorities/subjects/sh85025877,,,,"Westminster Presbyterian Church, 16th and Schuyler St., Portland. Stone building with tower, large stained glass window in foreground. Power lines overhead.",open,
df71zt238,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b063_LS00051,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85002415,http://id.loc.gov/authorities/subjects/sh85055494,http://id.loc.gov/authorities/subjects/sh85005169,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85047836,http://id.loc.gov/authorities/subjects/sh85038908,,,,PH037_b063_LS00051 Angelus Studio Photographs,open,
df71g743t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b046_Z01291,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85107145,http://id.loc.gov/authorities/subjects/sh85047623,http://id.loc.gov/authorities/subjects/sh85124049,,,,,,,Community Chest official opening.,open,
df737n270,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B01019,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85005927,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b178_B01019,open,
n870zr94k,Image,n870zr95v,248415,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_28946_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85101264,http://id.loc.gov/authorities/names/n87836032,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85049274,http://id.loc.gov/authorities/subjects/sh85017769,,PH037_b213_28946_print (recto),open,
df737b34j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b161_AG00258,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85094794,http://id.loc.gov/authorities/subjects/sh85094798,http://id.loc.gov/authorities/subjects/sh85002415,,,,,,,PH037_b161_AG00258,open,
jm2157683,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b218_25469_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85074030,,,,,,,Roosevelt Highway near Devils Lake (verso),open,
df737777q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b166_02359,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85093871,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/names/n2002117083,,,,,,,PH037_b166_02359,open,
n870zz180,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_B01464_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118278,http://id.loc.gov/authorities/subjects/sh85017709,http://id.loc.gov/authorities/subjects/sh85042494,,,,,,,PH037_b227_B01464_print (verso),open,
jm215b33m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_R00031_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85078804,,,,,,,PH037_b219_R00031_print_copy1 (verso),open,
k3569c89c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_Z00401_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85136296,,,,,,,,PH037_b220_Z00401_print (verso),open,
df737g93j,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b171_63209,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85123295,http://id.loc.gov/authorities/subjects/sh85031345,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85123681,http://id.loc.gov/authorities/subjects/sh85035583,,,Phoenix Utility Co.,open,
k35699996,Image,k3569997n,247722,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_07136_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062487,http://id.loc.gov/authorities/subjects/sh85078077,,,,,,,,PH037_b220_07136_print_copy1 (recto),open,
n870zs14v,Image,n870zs154,248422,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_31462_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85099135,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh93000645,http://id.loc.gov/authorities/subjects/sh85010201,,,,6th St. Looking south from Washington St. (recto),open,
kp78h716q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_74514_print_copy1_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145303,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,,USS Arctic. (copy 1) (verso),open,
df738p484,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b209_77794_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/subjects/sh85032877,http://id.loc.gov/authorities/subjects/sh2007002543,http://id.loc.gov/authorities/subjects/sh85109802,http://id.loc.gov/authorities/subjects/sh85147274,,,,PH037_b209_77794_nitrate,open,
bv73c969w,Image,bv73c968m,247783,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_42630_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077818,,,,,,,,,PH037_b221_42630_print (recto),open,
df72cr77c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b141_MF00619,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85138718,http://id.loc.gov/authorities/subjects/sh00006584,http://id.loc.gov/authorities/subjects/sh85065869,,,,,,,PH037_b141_MF00619 Angelus Studio Photographs,open,
kp78gp42v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b199_48604,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,PH037_b199_48604,open,
df735125c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b153_T00076,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,,,,,,,PH037_b153_T00076 Angelus Studio Photographs,open,
bv73c980w,Image,bv73c9794,248479,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_50303_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85134578,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b221_50303_print_copy1 (recto),open,
j3860n73v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00903_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078076,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,,PH037_b216_00903_print (verso),open,
j3860m21w,Image,j3860m20m,244799,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00649_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,,PH037_b216_00649_print (recto),open,
j3860p63t,Image,j3860p62j,252757,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_S00207_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85087822,http://id.loc.gov/authorities/subjects/sh85087823,,,,,,PH037_b216_S00207_print_copy2 (recto),open,
kp78hf398,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_24298_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,PH037_b215_24298_print (verso),open,
gb19fk122,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_AG00083_print_copy3_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85059105,http://id.loc.gov/authorities/subjects/sh85047270,http://id.loc.gov/authorities/subjects/sh85146366,http://id.loc.gov/authorities/subjects/sh85102835,http://id.loc.gov/authorities/subjects/sh85039613,,,,,PH037_b229_AG00083_print_copy3 (verso),open,
jm214s01v,Image,jm214s00k,245025,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_32655_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,Portland Rose Festival, First prize float 'Pasadena' (recto),open
kp78h3239,Image,kp78h3221,245743,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_48418_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85039407,,,,,,,,Burnside Bridge. (copy 1) (recto),open,
df738b29v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b181_77218,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh97005993,http://id.loc.gov/authorities/subjects/sh85033238,,,,,,,,PH037_b181_77218,open,
n870zz44m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_Z00289_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85046356,http://id.loc.gov/authorities/subjects/sh00005750,http://id.loc.gov/authorities/subjects/sh85046354,http://id.loc.gov/authorities/subjects/sh85136774,,,,,,PH037_b227_Z00289_print (verso),open,
jm214s202,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_06961_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85055012,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b217_06961_print (verso),open,
df738t12k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b203_45265_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85010201,,,,,PH037_b203_45265_copy1,open,
j3860p40h,Image,j3860p41s,248668,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_F00036_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048879,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,,PH037_b216_F00036_print (recto),open,
df738s14x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b202_45414,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077857,http://id.loc.gov/authorities/subjects/sh85051743,http://id.loc.gov/authorities/subjects/sh85020268,http://id.loc.gov/authorities/names/no96064473,,,,,,PH037_b202_45414,open,
gb19fg61c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_00046_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85101358,http://id.loc.gov/authorities/subjects/sh85049332,,,,,,,PH037_b228_00046_print,open,
df72cr674,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b141_MF00591,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85094180,http://id.loc.gov/authorities/subjects/sh85094201,http://id.loc.gov/authorities/subjects/sh85065869,http://id.loc.gov/authorities/subjects/sh85018798,http://id.loc.gov/authorities/names/no96064475,http://id.loc.gov/authorities/subjects/sh85065835,http://id.loc.gov/authorities/subjects/sh94005535,,,PH037_b141_MF00591 Angelus Studio Photographs,open,
df738m17q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_MC27972,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh93000645,http://id.loc.gov/authorities/subjects/sh85114559,http://id.loc.gov/authorities/subjects/sh85017769,,,,,PH037_b207_MC27972,open,
bv73c9352,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_42093_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,,PH037_b221_42093_print (verso),open,
gb19fg53p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b228_Z00328_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,,PH037_b228_Z00328_print,open,
df71zs70f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b061_LS00011,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85038908,http://id.loc.gov/authorities/subjects/sh85121208,http://id.loc.gov/authorities/subjects/sh2012001522,http://id.loc.gov/authorities/subjects/sh85121238,http://id.loc.gov/authorities/subjects/sh85074392,,,,,PH037_b061_LS00011 Angelus Studio Photographs,open,
n870zt75s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_MF00034_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85052522,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85065835,,,,,,,PH037_b213_MF00034_print (verso),open,
df71zv315,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b068_MF00190,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85042006,http://id.loc.gov/authorities/subjects/sh92000593,http://id.loc.gov/authorities/subjects/sh85041575,http://id.loc.gov/authorities/subjects/sh85041879,http://id.loc.gov/authorities/names/no2012108048,http://id.loc.gov/authorities/subjects/sh85042009,http://id.loc.gov/authorities/subjects/sh85043141,,,PH037_b068_MF00190 Angelus Studio Photographs,open,
jm214s44n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_06967(1_2)_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh88002102,http://id.loc.gov/authorities/subjects/sh85027307,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh85049144,,,,,PH037_b217_06967(1_2)_print (verso),open,
df71ft460,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b022_B00387,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh2010009376,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85062487,,,,PH037_b022_B00387 Angelus Studio Photographs,open,
bv73c906m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_35416_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85093396,,,,,,,,PH037_b221_35416_print (verso),open,
df71g4682,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b035_B00789,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85031685,http://id.loc.gov/authorities/names/n85052420,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,"Henry Building at 4th and Oak, Portland, decorated with flags and bunting for Elks Convention. Auto and people on street.",open,
df71zs99d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b063_LS00019,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033666,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85011902,http://id.loc.gov/authorities/subjects/sh85038908,http://id.loc.gov/authorities/subjects/sh85021286,http://id.loc.gov/authorities/subjects/sh85005169,http://id.loc.gov/authorities/subjects/sh85002415,,,PH037_b063_LS00019 Angelus Studio Photographs,open,
n870zw03z,Image,n870zw02p,249374,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_H00452_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85136296,http://id.loc.gov/authorities/subjects/sh98002091,http://id.loc.gov/authorities/subjects/sh85028763,,,,,,,PH037_b226_H00452_print (recto),open,
