id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df71zx092,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b075_OP00002,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85020461,http://id.loc.gov/authorities/subjects/sh85147274,,,,,PH037_b075_OP00002 Angelus Studio Photographs,open,
jm215c407,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_00578_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,,PH037_b219_00578_print (verso),open,
df72cp42v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b137_SH00526,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,PH037_b137_SH00526 Angelus Studio Photographs,open,
n870zz66n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_38792_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85025011,http://id.loc.gov/authorities/subjects/sh85053101,http://id.loc.gov/authorities/subjects/sh2008001502,http://id.loc.gov/authorities/subjects/sh85025854,http://id.loc.gov/authorities/subjects/sh85069964,,,,,PH037_b227_38792_print (verso),open,
n870zz29h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b227_B01481_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85060731,http://id.loc.gov/authorities/subjects/sh85118278,http://id.loc.gov/authorities/subjects/sh85118403,,,,,,,PH037_b227_B01481_print (verso),open,
kp78hf907,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_27691_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh91003988,http://id.loc.gov/authorities/subjects/sh85010201,,,,,,,Bates Motoramp Garage. (verso),open,
df71zx08s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b075_OP00001,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85097477,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b075_OP00001 Angelus Studio Photographs,open,
ws859g594,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_H00303_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85091649,http://id.loc.gov/authorities/subjects/sh85087089,http://id.loc.gov/authorities/subjects/sh2014000570,http://id.loc.gov/authorities/subjects/sh85065184,,,,,,"Site of Battle of Whitebird, 1877. Idaho. Soldier's monument on Nez Perce battlefield (verso)",open,
ws859w49c,Image,ws859w504,255196,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00431_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078104,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85111063,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,,,PH037_b233_Z00431_print (recto),open,
ws85bg90s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01197_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,,,PH037_b211_Z01197_nitrate,open,
ws85bg84n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b211_Z01192_nitrate,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n88034586,,,,,,,,,Voltair' Starring George Arliss. A Warner Bros and Vitaphone Picture,open,
df72cm83p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b134_S01278,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048878,http://id.loc.gov/authorities/subjects/sh85038003,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b134_S01278 Angelus Studio Photographs,open,
df71zt726,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b065_LS00181,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077784,http://id.loc.gov/authorities/subjects/sh85035434,http://id.loc.gov/authorities/subjects/sh85038908,http://id.loc.gov/authorities/subjects/sh85005169,http://id.loc.gov/authorities/subjects/sh85002415,http://id.loc.gov/authorities/subjects/sh85021286,http://id.loc.gov/authorities/subjects/sh85085369,http://id.loc.gov/authorities/subjects/sh85085370,,PH037_b065_LS00181 Angelus Studio Photographs,open,
df71zv99t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b070_MF00753,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85041793,http://id.loc.gov/authorities/subjects/sh85120445,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85063965,,,,PH037_b070_MF00753 Angelus Studio Photographs,open,
kp78h557j,Image,kp78h5568,247508,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_47140_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85138145,http://id.loc.gov/authorities/subjects/sh85137053,,,,,,,PH037_b214_47140_print (recto),open,
bv73c829q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_B01192_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85118451,,,,,,,,PH037_b221_B01192_print (verso),open,
df735244s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b154_S00291_neg,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85145720,,,,,,PH037_b154_S00291_neg Angelus Studio Photographs,open,
df71g541v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b038_B00869,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/no2013030338,http://id.loc.gov/authorities/subjects/sh85118451,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,"Rear view, St. Mary's Academy, Portland. Trees in yard; fence, street in foreground.",open,
n870zt71p,Image,n870zt70d,249186,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_H00557_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh99013734,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh85133951,http://id.loc.gov/authorities/names/n83329232,http://id.loc.gov/authorities/subjects/sh85102313,http://id.loc.gov/authorities/subjects/sh85096294,,,,PH037_b213_H00557_print_copy2 (recto),open,
jm214q19w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_11843_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/subjects/sh85049144,,,,,,,,PH037_b217_11843_print (verso),open,
df71zv162,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b067_MF00175,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85043141,http://id.loc.gov/authorities/subjects/sh85041879,http://id.loc.gov/authorities/subjects/sh85041808,http://id.loc.gov/authorities/subjects/sh85042006,http://id.loc.gov/authorities/subjects/sh85041575,http://id.loc.gov/authorities/names/no2012108048,,,,PH037_b067_MF00175 Angelus Studio Photographs,open,
df72cm768,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b134_S01271_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,,PH037_b134_S01271_copy1 Angelus Studio Photographs,open,
ws85b8282,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_026r_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85085614,,,,,,,PH037_b238_026r (verso),open,
gb19fk42s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_F00039_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048830,http://id.loc.gov/authorities/subjects/sh85048847,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b229_F00039_print,open,
df7378344,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b167_75190_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083595,http://id.loc.gov/authorities/subjects/sh85048481,http://id.loc.gov/authorities/subjects/sh85048493,,,,,,,Hall-Scott Motor.,open,
ws859q988,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00361_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85110916,,,,,,PH037_b231_Z00361_print (verso),open,
df66tq39f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_P2601td,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://opaquenamespace.org/ns/subject/outdoorcandidportraits,http://opaquenamespace.org/ns/subject/WHMcMoniesandCompany,http://id.loc.gov/vocabulary/graphicMaterials/tgm001470,,,,,,,PH037_P2601 Angelus Studio photographs,open,
kp78h7455,Image,kp78h738r,247498,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_42192_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077817,http://id.loc.gov/authorities/subjects/sh85052562,http://id.loc.gov/authorities/subjects/sh85077818,,,,,,,PH037_b214_42192_print_copy1 (recto),open,
j3860p16f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00933_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2001000033,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,Evangelist's party at fairgrounds.  (verso),open,
df71fr69w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b015_B00016,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118278,http://id.loc.gov/authorities/subjects/sh85107046,http://id.loc.gov/authorities/subjects/sh2010015445,http://id.loc.gov/authorities/subjects/sh85136296,,,,,,"Westside High School, Portland, with clock at top of tower.",open,
jm215902d,Image,jm215c564,254929,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_01582_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,,,,PH037_b219_01582_print (recto),open,
df72cr99d,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b141_MF00705,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85133271,http://id.loc.gov/authorities/subjects/sh85133270,http://id.loc.gov/authorities/subjects/sh85133292,http://id.loc.gov/authorities/names/n87890238,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85065869,,,,PH037_b141_MF00705 Angelus Studio Photographs,open,
k3569877z,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_31216_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,,,PH037_b220_31216_print (verso),open,
ws85b2004,Image,ws85b199k,248726,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_F00005_print_copy1,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048866,http://id.loc.gov/authorities/subjects/sh85048726,http://id.loc.gov/authorities/subjects/sh2008020108,http://id.loc.gov/authorities/subjects/sh85048686,,,,,,PH037_b234_F00005_print_copy1 (recto),open,
df71zz390,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b080_R00072,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95009086,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85111077,,,,,,,PH037_b080_R00072 Angelus Studio Photographs,open,
kp78h342h,Image,kp78h343s,247529,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_49708_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017693,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,Telephone Building. 4 in a series of 7 (recto),open,
ws859t34b,Image,ws859t35m,248720,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_F00053_print_copy2,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85048657,http://id.loc.gov/authorities/subjects/sh89000810,,,http://id.loc.gov/authorities/subjects/sh2004001273,http://id.loc.gov/authorities/subjects/sh85006196,http://id.loc.gov/authorities/subjects/sh85019616,http://id.loc.gov/authorities/subjects/sh85116821,http://id.loc.gov/authorities/subjects/sh2004014042,http://id.loc.gov/authorities/subjects/sh2004001274,http://id.loc.gov/authorities/subjects/sh85019614,http://id.loc.gov/authorities/subjects/sh91000564,http://id.loc.gov/authorities/subjects/sh2004001272,PH037_b232_F00053_print_copy2 (recto),open,
ws85b106k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z00312_print_v,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh88003345,http://id.loc.gov/authorities/subjects/sh85040989,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85037216,,,,,,Stereoscopic Treasures.  (verso),open,
df71zx377,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b076_OP00048,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85052522,http://id.loc.gov/authorities/subjects/sh85144807,http://id.loc.gov/authorities/subjects/sh89000505,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85046823,,,PH037_b076_OP00048 Angelus Studio Photographs,open,
kp78h619b,Image,kp78h6182,247525,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_49203_print,http://id.loc.gov/authorities/names/n80126183,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85017693,,,,,,,,Telephone Building.Â 1 in a series of 7 (recto),open,
